,Location,Category,Hierarchy_Level,Outlet,Outlet_Hierarchy,Year,Volume_mnl
2477,7,Wine,1,Other Grocery Retailers,3,2007,"466,0536429"
2478,7,Wine,1,Other Grocery Retailers,3,2008,"457,3531836"
2479,7,Wine,1,Other Grocery Retailers,3,2009,"452,6080337"
2480,7,Wine,1,Other Grocery Retailers,3,2010,"451,6527935"
2481,7,Wine,1,Other Grocery Retailers,3,2011,"441,4086201"
2482,7,Wine,1,Other Grocery Retailers,3,2012,"426,710132"
2483,7,Wine,1,Other Grocery Retailers,3,2013,"415,8493316"
2484,7,Wine,1,Other Grocery Retailers,3,2014,"413,6709531"
2485,7,Wine,1,Other Grocery Retailers,3,2015,"410,0811221"
2486,7,Wine,1,Other Grocery Retailers,3,2016,"402,4115955"
2487,7,Wine,1,Other Grocery Retailers,3,2017,"383,9693886"
2488,7,Wine,1,Other Grocery Retailers,3,2018,"362,1959423"
2489,7,Wine,1,Other Grocery Retailers,3,2019,"341,3550269"
2490,7,Wine,1,Other Grocery Retailers,3,2020,"346,8402708"
2491,7,Wine,1,Other Grocery Retailers,3,2021,"323,4996473"
2492,2,Cider/Perry,1,Discounters,3,2016,"0,687932856"
2493,2,Cider/Perry,1,Discounters,3,2017,"0,835511679"
2494,2,Cider/Perry,1,Discounters,3,2018,"1,068553406"
2495,2,Cider/Perry,1,Discounters,3,2019,"1,340982765"
2496,2,Cider/Perry,1,Discounters,3,2020,"1,643973814"
2497,2,Cider/Perry,1,Discounters,3,2021,"2,040223516"
2498,3,Cider/Perry,1,Discounters,3,2007,"0,284493023"
2499,3,Cider/Perry,1,Discounters,3,2008,"0,379362322"
2500,3,Cider/Perry,1,Discounters,3,2009,"0,665531189"
2501,3,Cider/Perry,1,Discounters,3,2010,"1,048496688"
2502,3,Cider/Perry,1,Discounters,3,2011,"0,998892665"
2503,3,Cider/Perry,1,Discounters,3,2012,"0,977068194"
2504,3,Cider/Perry,1,Discounters,3,2013,"0,992053763"
2505,3,Cider/Perry,1,Discounters,3,2014,"1,102264624"
2506,3,Cider/Perry,1,Discounters,3,2015,"1,624773004"
2507,3,Cider/Perry,1,Discounters,3,2016,"2,039673283"
2508,3,Cider/Perry,1,Discounters,3,2017,"2,181142517"
2509,3,Cider/Perry,1,Discounters,3,2018,"2,966847876"
2510,3,Cider/Perry,1,Discounters,3,2019,"3,426689672"
2511,3,Cider/Perry,1,Discounters,3,2020,"3,576140517"
2512,3,Cider/Perry,1,Discounters,3,2021,"3,655397242"
2513,4,Cider/Perry,1,Discounters,3,2007,"0,780417182"
2514,4,Cider/Perry,1,Discounters,3,2008,"0,907802202"
2515,4,Cider/Perry,1,Discounters,3,2009,"0,989907486"
2516,4,Cider/Perry,1,Discounters,3,2010,"0,764854454"
2517,4,Cider/Perry,1,Discounters,3,2011,"0,766227797"
2518,4,Cider/Perry,1,Discounters,3,2012,"0,802404191"
2519,4,Cider/Perry,1,Discounters,3,2013,"0,839408039"
2520,4,Cider/Perry,1,Discounters,3,2014,"0,886138439"
2521,4,Cider/Perry,1,Discounters,3,2015,"0,922075593"
2522,4,Cider/Perry,1,Discounters,3,2016,"0,946886849"
2523,4,Cider/Perry,1,Discounters,3,2017,"0,985526276"
2524,4,Cider/Perry,1,Discounters,3,2018,"1,022111876"
2525,4,Cider/Perry,1,Discounters,3,2019,"1,067801718"
2526,4,Cider/Perry,1,Discounters,3,2020,"1,09903086"
2527,4,Cider/Perry,1,Discounters,3,2021,"1,11951321"
2528,5,Cider/Perry,1,Discounters,3,2007,"0,033121904"
2529,5,Cider/Perry,1,Discounters,3,2008,"0,031988044"
2530,5,Cider/Perry,1,Discounters,3,2009,"0,029165721"
2531,5,Cider/Perry,1,Discounters,3,2010,"0,026866946"
2532,5,Cider/Perry,1,Discounters,3,2011,"0,013560864"
2533,5,Cider/Perry,1,Discounters,3,2012,"0,014264369"
2534,5,Cider/Perry,1,Discounters,3,2013,"0,020742264"
2535,5,Cider/Perry,1,Discounters,3,2014,"0,025449985"
2536,5,Cider/Perry,1,Discounters,3,2015,"0,041102428"
2537,5,Cider/Perry,1,Discounters,3,2016,"0,041746039"
2538,5,Cider/Perry,1,Discounters,3,2017,"0,046798822"
2539,5,Cider/Perry,1,Discounters,3,2018,"0,064672741"
2540,5,Cider/Perry,1,Discounters,3,2019,"0,112628022"
2541,5,Cider/Perry,1,Discounters,3,2020,"0,141712377"
2542,5,Cider/Perry,1,Discounters,3,2021,"0,158291589"
2543,7,Cider/Perry,1,Discounters,3,2007,"26,59740987"
2544,7,Cider/Perry,1,Discounters,3,2008,"27,38916686"
2545,7,Cider/Perry,1,Discounters,3,2009,"29,15108748"
2546,7,Cider/Perry,1,Discounters,3,2010,"32,86040299"
2547,7,Cider/Perry,1,Discounters,3,2011,"35,15878716"
2548,7,Cider/Perry,1,Discounters,3,2012,"39,69359669"
2549,7,Cider/Perry,1,Discounters,3,2013,"46,48808291"
2550,7,Cider/Perry,1,Discounters,3,2014,"47,6104284"
2551,7,Cider/Perry,1,Discounters,3,2015,"48,3408241"
2552,7,Cider/Perry,1,Discounters,3,2016,"49,27718824"
2553,7,Cider/Perry,1,Discounters,3,2017,"50,65593185"
2554,7,Cider/Perry,1,Discounters,3,2018,"51,10002121"
2555,7,Cider/Perry,1,Discounters,3,2019,"49,87838821"
2556,7,Cider/Perry,1,Discounters,3,2020,"50,01382174"
2557,7,Cider/Perry,1,Discounters,3,2021,"49,53725167"
2558,2,Spirits,1,Discounters,3,2010,"0,205808767"
2559,2,Spirits,1,Discounters,3,2011,"0,234178765"
2560,2,Spirits,1,Discounters,3,2012,"0,316694468"
2561,2,Spirits,1,Discounters,3,2013,"0,383346667"
2562,2,Spirits,1,Discounters,3,2014,"0,445457331"
2563,2,Spirits,1,Discounters,3,2015,"0,543441611"
2564,2,Spirits,1,Discounters,3,2016,"0,618545089"
2565,2,Spirits,1,Discounters,3,2017,"0,697550663"
2566,2,Spirits,1,Discounters,3,2018,"0,713263477"
2567,2,Spirits,1,Discounters,3,2019,"0,740132095"
2568,2,Spirits,1,Discounters,3,2020,"0,766873522"
2569,2,Spirits,1,Discounters,3,2021,"0,794826306"
2570,3,Spirits,1,Discounters,3,2007,"26,25338341"
2571,3,Spirits,1,Discounters,3,2008,"27,92277829"
2572,3,Spirits,1,Discounters,3,2009,"30,51282162"
2573,3,Spirits,1,Discounters,3,2010,"33,86044816"
2574,3,Spirits,1,Discounters,3,2011,"38,46977141"
2575,3,Spirits,1,Discounters,3,2012,"43,85400073"
2576,3,Spirits,1,Discounters,3,2013,"48,66817696"
2577,3,Spirits,1,Discounters,3,2014,"56,56686959"
2578,3,Spirits,1,Discounters,3,2015,"69,3192607"
2579,3,Spirits,1,Discounters,3,2016,"88,79077125"
2580,3,Spirits,1,Discounters,3,2017,"101,159008"
2581,3,Spirits,1,Discounters,3,2018,"107,0224047"
2582,3,Spirits,1,Discounters,3,2019,"108,1093715"
2583,3,Spirits,1,Discounters,3,2020,"115,6785249"
2584,3,Spirits,1,Discounters,3,2021,"118,0428643"
2585,4,Spirits,1,Discounters,3,2007,"8,625843756"
2586,4,Spirits,1,Discounters,3,2008,"9,422501762"
2587,4,Spirits,1,Discounters,3,2009,"10,74145639"
2588,4,Spirits,1,Discounters,3,2010,"12,63268483"
2589,4,Spirits,1,Discounters,3,2011,"16,64685341"
2590,4,Spirits,1,Discounters,3,2012,"17,55106206"
2591,4,Spirits,1,Discounters,3,2013,"18,05245953"
2592,4,Spirits,1,Discounters,3,2014,"20,13586525"
2593,4,Spirits,1,Discounters,3,2015,"21,3610397"
2594,4,Spirits,1,Discounters,3,2016,"22,55139763"
2595,4,Spirits,1,Discounters,3,2017,"24,47885936"
2596,4,Spirits,1,Discounters,3,2018,"24,89959977"
2597,4,Spirits,1,Discounters,3,2019,"26,05640276"
2598,4,Spirits,1,Discounters,3,2020,"27,28085688"
2599,4,Spirits,1,Discounters,3,2021,"27,80029302"
2600,5,Spirits,1,Discounters,3,2007,"1,74515742"
2601,5,Spirits,1,Discounters,3,2008,"1,720382812"
2602,5,Spirits,1,Discounters,3,2009,"1,785955437"
2603,5,Spirits,1,Discounters,3,2010,"1,998562453"
2604,5,Spirits,1,Discounters,3,2011,"2,179075208"
2605,5,Spirits,1,Discounters,3,2012,"2,354197167"
2606,5,Spirits,1,Discounters,3,2013,"2,530085141"
2607,5,Spirits,1,Discounters,3,2014,"2,687479739"
2608,5,Spirits,1,Discounters,3,2015,"2,79478854"
2609,5,Spirits,1,Discounters,3,2016,"3,112116146"
2610,5,Spirits,1,Discounters,3,2017,"3,093657958"
2611,5,Spirits,1,Discounters,3,2018,"3,074795689"
2612,5,Spirits,1,Discounters,3,2019,"3,074348955"
2613,5,Spirits,1,Discounters,3,2020,"3,056306676"
2614,5,Spirits,1,Discounters,3,2021,"2,991897578"
2615,7,Spirits,1,Discounters,3,2007,"156,7463169"
2616,7,Spirits,1,Discounters,3,2008,"160,1553003"
2617,7,Spirits,1,Discounters,3,2009,"162,6051684"
2618,7,Spirits,1,Discounters,3,2010,"166,3559305"
2619,7,Spirits,1,Discounters,3,2011,"171,1492042"
2620,7,Spirits,1,Discounters,3,2012,"173,2455879"
2621,7,Spirits,1,Discounters,3,2013,"175,601397"
2622,7,Spirits,1,Discounters,3,2014,"177,0352757"
2623,7,Spirits,1,Discounters,3,2015,"180,4979865"
2624,7,Spirits,1,Discounters,3,2016,"179,1899977"
2625,7,Spirits,1,Discounters,3,2017,"178,5436181"
2626,7,Spirits,1,Discounters,3,2018,"179,1675903"
2627,7,Spirits,1,Discounters,3,2019,"179,1452739"
2628,7,Spirits,1,Discounters,3,2020,"177,8188757"
2629,7,Spirits,1,Discounters,3,2021,"177,4232838"
2630,2,RTDs/High-Strength Premixes,1,Discounters,3,2010,"1,378235395"
2631,2,RTDs/High-Strength Premixes,1,Discounters,3,2011,"1,853164974"
2632,2,RTDs/High-Strength Premixes,1,Discounters,3,2012,"1,894881561"
2633,2,RTDs/High-Strength Premixes,1,Discounters,3,2013,"1,935660725"
2634,2,RTDs/High-Strength Premixes,1,Discounters,3,2014,"2,169408048"
2635,2,RTDs/High-Strength Premixes,1,Discounters,3,2015,"2,41962801"
2636,2,RTDs/High-Strength Premixes,1,Discounters,3,2016,"2,676585782"
2637,2,RTDs/High-Strength Premixes,1,Discounters,3,2017,"2,817974373"
2638,2,RTDs/High-Strength Premixes,1,Discounters,3,2018,"2,932067324"
2639,2,RTDs/High-Strength Premixes,1,Discounters,3,2019,"2,939835124"
2640,2,RTDs/High-Strength Premixes,1,Discounters,3,2020,"3,025357062"
2641,2,RTDs/High-Strength Premixes,1,Discounters,3,2021,"3,110693539"
2642,3,RTDs/High-Strength Premixes,1,Discounters,3,2007,"0,557864765"
2643,3,RTDs/High-Strength Premixes,1,Discounters,3,2008,"1,175647622"
2644,3,RTDs/High-Strength Premixes,1,Discounters,3,2009,"1,40291636"
2645,3,RTDs/High-Strength Premixes,1,Discounters,3,2010,"1,878017523"
2646,3,RTDs/High-Strength Premixes,1,Discounters,3,2011,"2,234740014"
2647,3,RTDs/High-Strength Premixes,1,Discounters,3,2012,"2,251082308"
2648,3,RTDs/High-Strength Premixes,1,Discounters,3,2013,"2,186098455"
2649,3,RTDs/High-Strength Premixes,1,Discounters,3,2014,"2,387522283"
2650,3,RTDs/High-Strength Premixes,1,Discounters,3,2015,"2,419945634"
2651,3,RTDs/High-Strength Premixes,1,Discounters,3,2016,"2,817088269"
2652,3,RTDs/High-Strength Premixes,1,Discounters,3,2017,"3,186849027"
2653,3,RTDs/High-Strength Premixes,1,Discounters,3,2018,"3,109740324"
2654,3,RTDs/High-Strength Premixes,1,Discounters,3,2019,"2,830516629"
2655,3,RTDs/High-Strength Premixes,1,Discounters,3,2020,"2,932452312"
2656,3,RTDs/High-Strength Premixes,1,Discounters,3,2021,"2,533860774"
2657,4,RTDs/High-Strength Premixes,1,Discounters,3,2007,"3,735602632"
2658,4,RTDs/High-Strength Premixes,1,Discounters,3,2008,"4,681766882"
2659,4,RTDs/High-Strength Premixes,1,Discounters,3,2009,"4,941617866"
2660,4,RTDs/High-Strength Premixes,1,Discounters,3,2010,"5,671037174"
2661,4,RTDs/High-Strength Premixes,1,Discounters,3,2011,"5,974021919"
2662,4,RTDs/High-Strength Premixes,1,Discounters,3,2012,"6,118024736"
2663,4,RTDs/High-Strength Premixes,1,Discounters,3,2013,"6,784053615"
2664,4,RTDs/High-Strength Premixes,1,Discounters,3,2014,"8,14517955"
2665,4,RTDs/High-Strength Premixes,1,Discounters,3,2015,"8,747612888"
2666,4,RTDs/High-Strength Premixes,1,Discounters,3,2016,"9,082729036"
2667,4,RTDs/High-Strength Premixes,1,Discounters,3,2017,"9,333649067"
2668,4,RTDs/High-Strength Premixes,1,Discounters,3,2018,"9,648720719"
2669,4,RTDs/High-Strength Premixes,1,Discounters,3,2019,"10,22095022"
2670,4,RTDs/High-Strength Premixes,1,Discounters,3,2020,"10,94545332"
2671,4,RTDs/High-Strength Premixes,1,Discounters,3,2021,"11,63291019"
2672,5,RTDs/High-Strength Premixes,1,Discounters,3,2007,"0,228097636"
2673,5,RTDs/High-Strength Premixes,1,Discounters,3,2008,"0,179664325"
2674,5,RTDs/High-Strength Premixes,1,Discounters,3,2009,"0,145760809"
2675,5,RTDs/High-Strength Premixes,1,Discounters,3,2010,"0,136825121"
2676,5,RTDs/High-Strength Premixes,1,Discounters,3,2011,"0,119980156"
2677,5,RTDs/High-Strength Premixes,1,Discounters,3,2012,"0,107510515"
2678,5,RTDs/High-Strength Premixes,1,Discounters,3,2013,"0,123055411"
2679,5,RTDs/High-Strength Premixes,1,Discounters,3,2014,"0,126289708"
2680,5,RTDs/High-Strength Premixes,1,Discounters,3,2015,"0,136151504"
2681,5,RTDs/High-Strength Premixes,1,Discounters,3,2016,"0,110610544"
2682,5,RTDs/High-Strength Premixes,1,Discounters,3,2017,"0,11527765"
2683,5,RTDs/High-Strength Premixes,1,Discounters,3,2018,"0,109832074"
2684,5,RTDs/High-Strength Premixes,1,Discounters,3,2019,"0,112174837"
2685,5,RTDs/High-Strength Premixes,1,Discounters,3,2020,"0,105343857"
2686,5,RTDs/High-Strength Premixes,1,Discounters,3,2021,"0,208547974"
2687,7,RTDs/High-Strength Premixes,1,Discounters,3,2007,"24,86587326"
2688,7,RTDs/High-Strength Premixes,1,Discounters,3,2008,"23,45872154"
2689,7,RTDs/High-Strength Premixes,1,Discounters,3,2009,"21,45380034"
2690,7,RTDs/High-Strength Premixes,1,Discounters,3,2010,"21,2861963"
2691,7,RTDs/High-Strength Premixes,1,Discounters,3,2011,"22,19654475"
2692,7,RTDs/High-Strength Premixes,1,Discounters,3,2012,"23,16175056"
2693,7,RTDs/High-Strength Premixes,1,Discounters,3,2013,"24,49300643"
2694,7,RTDs/High-Strength Premixes,1,Discounters,3,2014,"26,54845085"
2695,7,RTDs/High-Strength Premixes,1,Discounters,3,2015,"29,51021761"
2696,7,RTDs/High-Strength Premixes,1,Discounters,3,2016,"32,90048735"
2697,7,RTDs/High-Strength Premixes,1,Discounters,3,2017,"37,7946972"
2698,7,RTDs/High-Strength Premixes,1,Discounters,3,2018,"40,49655355"
2699,7,RTDs/High-Strength Premixes,1,Discounters,3,2019,"40,88593852"
2700,7,RTDs/High-Strength Premixes,1,Discounters,3,2020,"41,60119343"
2701,7,RTDs/High-Strength Premixes,1,Discounters,3,2021,"42,60695312"
2702,2,Wine,1,Discounters,3,2009,"1,368692846"
2703,2,Wine,1,Discounters,3,2010,"1,66889694"
2704,2,Wine,1,Discounters,3,2011,"1,946634719"
2705,2,Wine,1,Discounters,3,2012,"2,663523531"
2706,2,Wine,1,Discounters,3,2013,"3,191719608"
2707,2,Wine,1,Discounters,3,2014,"3,925412147"
2708,2,Wine,1,Discounters,3,2015,"4,732630061"
2709,2,Wine,1,Discounters,3,2016,"5,498099316"
2710,2,Wine,1,Discounters,3,2017,"6,749221256"
2711,2,Wine,1,Discounters,3,2018,"8,621549975"
2712,2,Wine,1,Discounters,3,2019,"11,30785317"
2713,2,Wine,1,Discounters,3,2020,"13,77668546"
2714,2,Wine,1,Discounters,3,2021,"15,4436231"
2715,3,Wine,1,Discounters,3,2007,"18,17724154"
2716,3,Wine,1,Discounters,3,2008,"25,90800061"
2717,3,Wine,1,Discounters,3,2009,"38,37758335"
2718,3,Wine,1,Discounters,3,2010,"46,30361746"
2719,3,Wine,1,Discounters,3,2011,"60,93708592"
2720,3,Wine,1,Discounters,3,2012,"73,42844776"
2721,3,Wine,1,Discounters,3,2013,"79,40596229"
2722,3,Wine,1,Discounters,3,2014,"100,3200023"
2723,3,Wine,1,Discounters,3,2015,"130,1387963"
2724,3,Wine,1,Discounters,3,2016,"159,6235241"
2725,3,Wine,1,Discounters,3,2017,"179,8761786"
2726,3,Wine,1,Discounters,3,2018,"199,9396135"
2727,3,Wine,1,Discounters,3,2019,"216,1428426"
2728,3,Wine,1,Discounters,3,2020,"223,6036726"
2729,3,Wine,1,Discounters,3,2021,"230,2160968"
2730,4,Wine,1,Discounters,3,2007,"21,82076641"
2731,4,Wine,1,Discounters,3,2008,"19,84441477"
2732,4,Wine,1,Discounters,3,2009,"20,38697686"
2733,4,Wine,1,Discounters,3,2010,"21,54860398"
2734,4,Wine,1,Discounters,3,2011,"23,90890149"
2735,4,Wine,1,Discounters,3,2012,"23,41859291"
2736,4,Wine,1,Discounters,3,2013,"24,73964631"
2737,4,Wine,1,Discounters,3,2014,"24,89136173"
2738,4,Wine,1,Discounters,3,2015,"25,82176373"
2739,4,Wine,1,Discounters,3,2016,"26,36837561"
2740,4,Wine,1,Discounters,3,2017,"28,52794929"
2741,4,Wine,1,Discounters,3,2018,"29,67079826"
2742,4,Wine,1,Discounters,3,2019,"33,11667773"
2743,4,Wine,1,Discounters,3,2020,"33,37335888"
2744,4,Wine,1,Discounters,3,2021,"32,63265942"
2745,5,Wine,1,Discounters,3,2007,"7,065102373"
2746,5,Wine,1,Discounters,3,2008,"7,40975826"
2747,5,Wine,1,Discounters,3,2009,"7,996594427"
2748,5,Wine,1,Discounters,3,2010,"8,647191955"
2749,5,Wine,1,Discounters,3,2011,"9,360247307"
2750,5,Wine,1,Discounters,3,2012,"9,656683077"
2751,5,Wine,1,Discounters,3,2013,"10,02104023"
2752,5,Wine,1,Discounters,3,2014,"10,5383639"
2753,5,Wine,1,Discounters,3,2015,"13,0735127"
2754,5,Wine,1,Discounters,3,2016,"13,82065044"
2755,5,Wine,1,Discounters,3,2017,"14,63643566"
2756,5,Wine,1,Discounters,3,2018,"15,31039624"
2757,5,Wine,1,Discounters,3,2019,"16,18830533"
2758,5,Wine,1,Discounters,3,2020,"16,97091459"
2759,5,Wine,1,Discounters,3,2021,"17,86910003"
2760,6,Wine,1,Discounters,3,2007,"22,38301607"
2761,6,Wine,1,Discounters,3,2008,"23,17555893"
2762,6,Wine,1,Discounters,3,2009,"25,74381771"
2763,6,Wine,1,Discounters,3,2010,"28,58246278"
2764,6,Wine,1,Discounters,3,2011,"29,58324279"
2765,6,Wine,1,Discounters,3,2012,"34,97198812"
2766,6,Wine,1,Discounters,3,2013,"38,19263964"
2767,6,Wine,1,Discounters,3,2014,"39,38504927"
2768,6,Wine,1,Discounters,3,2015,"41,00524372"
2769,6,Wine,1,Discounters,3,2016,"42,10406535"
2770,6,Wine,1,Discounters,3,2017,"42,48758757"
2771,6,Wine,1,Discounters,3,2018,"42,65887565"
2772,6,Wine,1,Discounters,3,2019,"43,16923201"
2773,6,Wine,1,Discounters,3,2020,"43,62203903"
2774,6,Wine,1,Discounters,3,2021,"43,95316325"
2775,7,Wine,1,Discounters,3,2007,"1251,438831"
2776,7,Wine,1,Discounters,3,2008,"1282,36068"
2777,7,Wine,1,Discounters,3,2009,"1306,339204"
2778,7,Wine,1,Discounters,3,2010,"1358,132759"
2779,7,Wine,1,Discounters,3,2011,"1379,212657"
2780,7,Wine,1,Discounters,3,2012,"1410,571466"
2781,7,Wine,1,Discounters,3,2013,"1443,644391"
2782,7,Wine,1,Discounters,3,2014,"1461,584174"
2783,7,Wine,1,Discounters,3,2015,"1455,716561"
2784,7,Wine,1,Discounters,3,2016,"1437,78921"
2785,7,Wine,1,Discounters,3,2017,"1437,444072"
2786,7,Wine,1,Discounters,3,2018,"1428,571556"
2787,7,Wine,1,Discounters,3,2019,"1440,650164"
2788,7,Wine,1,Discounters,3,2020,"1427,770457"
2789,7,Wine,1,Discounters,3,2021,"1436,662517"
2790,1,Beer,1,Discounters,3,2008,"8,094978211"
2791,1,Beer,1,Discounters,3,2009,"8,495629187"
2792,1,Beer,1,Discounters,3,2010,"9,581906561"
2793,1,Beer,1,Discounters,3,2011,"9,628674279"
2794,1,Beer,1,Discounters,3,2012,"10,10794066"
2795,1,Beer,1,Discounters,3,2013,"10,65479372"
2796,1,Beer,1,Discounters,3,2014,"11,22155275"
2797,1,Beer,1,Discounters,3,2015,"11,82627423"
2798,1,Beer,1,Discounters,3,2016,"12,08346975"
2799,1,Beer,1,Discounters,3,2017,"9,998819956"
2800,1,Beer,1,Discounters,3,2018,"7,391272275"
2801,1,Beer,1,Discounters,3,2019,"6,998838675"
2802,1,Beer,1,Discounters,3,2020,"6,592114553"
2803,1,Beer,1,Discounters,3,2021,"6,152025148"
2804,2,Beer,1,Discounters,3,2008,"6,438778394"
2805,2,Beer,1,Discounters,3,2009,"7,379348171"
2806,2,Beer,1,Discounters,3,2010,"9,784903934"
2807,2,Beer,1,Discounters,3,2011,"10,75592063"
2808,2,Beer,1,Discounters,3,2012,"11,80877816"
2809,2,Beer,1,Discounters,3,2013,"12,57431152"
2810,2,Beer,1,Discounters,3,2014,"13,03498827"
2811,2,Beer,1,Discounters,3,2015,"13,9828195"
2812,2,Beer,1,Discounters,3,2016,"14,27642587"
2813,2,Beer,1,Discounters,3,2017,"16,48846903"
2814,2,Beer,1,Discounters,3,2018,"19,10521919"
2815,2,Beer,1,Discounters,3,2019,"40,17490666"
2816,2,Beer,1,Discounters,3,2020,"45,35347726"
2817,2,Beer,1,Discounters,3,2021,"50,36758954"
2818,3,Beer,1,Discounters,3,2007,"272,734369"
2819,3,Beer,1,Discounters,3,2008,"315,9399605"
2820,3,Beer,1,Discounters,3,2009,"382,5738988"
2821,3,Beer,1,Discounters,3,2010,"487,7931312"
2822,3,Beer,1,Discounters,3,2011,"590,532788"
2823,3,Beer,1,Discounters,3,2012,"653,3117049"
2824,3,Beer,1,Discounters,3,2013,"730,5574561"
2825,3,Beer,1,Discounters,3,2014,"796,9171065"
2826,3,Beer,1,Discounters,3,2015,"920,1188403"
2827,3,Beer,1,Discounters,3,2016,"1056,793154"
2828,3,Beer,1,Discounters,3,2017,"1106,165715"
2829,3,Beer,1,Discounters,3,2018,"1155,797762"
2830,3,Beer,1,Discounters,3,2019,"1204,884214"
2831,3,Beer,1,Discounters,3,2020,"1253,989869"
2832,3,Beer,1,Discounters,3,2021,"1269,536804"
2833,4,Beer,1,Discounters,3,2007,"285,2612509"
2834,4,Beer,1,Discounters,3,2008,"322,8020757"
2835,4,Beer,1,Discounters,3,2009,"346,013422"
2836,4,Beer,1,Discounters,3,2010,"387,7619885"
2837,4,Beer,1,Discounters,3,2011,"433,9864632"
2838,4,Beer,1,Discounters,3,2012,"490,6595697"
2839,4,Beer,1,Discounters,3,2013,"509,790752"
2840,4,Beer,1,Discounters,3,2014,"496,1122042"
2841,4,Beer,1,Discounters,3,2015,"502,8995536"
2842,4,Beer,1,Discounters,3,2016,"500,4549205"
2843,4,Beer,1,Discounters,3,2017,"495,229345"
2844,4,Beer,1,Discounters,3,2018,"516,1659658"
2845,4,Beer,1,Discounters,3,2019,"553,6010317"
2846,4,Beer,1,Discounters,3,2020,"593,8648373"
2847,4,Beer,1,Discounters,3,2021,"622,0006472"
2848,5,Beer,1,Discounters,3,2007,"10,96297735"
2849,5,Beer,1,Discounters,3,2008,"11,48803458"
2850,5,Beer,1,Discounters,3,2009,"13,53536054"
2851,5,Beer,1,Discounters,3,2010,"13,88809648"
2852,5,Beer,1,Discounters,3,2011,"15,197063"
2853,5,Beer,1,Discounters,3,2012,"15,78512525"
2854,5,Beer,1,Discounters,3,2013,"17,0332756"
2855,5,Beer,1,Discounters,3,2014,"17,93715572"
2856,5,Beer,1,Discounters,3,2015,"25,33357149"
2857,5,Beer,1,Discounters,3,2016,"27,12724715"
2858,5,Beer,1,Discounters,3,2017,"28,13959858"
2859,5,Beer,1,Discounters,3,2018,"28,62270463"
2860,5,Beer,1,Discounters,3,2019,"29,99949188"
2861,5,Beer,1,Discounters,3,2020,"31,03883462"
2862,5,Beer,1,Discounters,3,2021,"31,94407953"
2863,6,Beer,1,Discounters,3,2007,"154,7809008"
2864,6,Beer,1,Discounters,3,2008,"150,7021415"
2865,6,Beer,1,Discounters,3,2009,"150,7024012"
2866,6,Beer,1,Discounters,3,2010,"142,4974884"
2867,6,Beer,1,Discounters,3,2011,"142,9793923"
2868,6,Beer,1,Discounters,3,2012,"144,1067714"
2869,6,Beer,1,Discounters,3,2013,"146,7841419"
2870,6,Beer,1,Discounters,3,2014,"135,6802186"
2871,6,Beer,1,Discounters,3,2015,"134,2604757"
