Location,Subcategory_ID,Hierarchy_Level,Global_Brand_Owner,Year,Volume_Kl
6,14,1,Kendall-Jackson Wine Estates,2016,48.90999971
6,14,1,Kendall-Jackson Wine Estates,2017,51.21999912
6,14,1,Kendall-Jackson Wine Estates,2018,52.34000109
6,14,1,Kendall-Jackson Wine Estates,2019,54.96648058
6,14,1,Kendall-Jackson Wine Estates,2020,57.74000323
6,14,1,Kendall-Jackson Wine Estates,2021,60.49000044
6,14,1,ViÃ±a Concha y Toro SA,2016,49.98814433
6,14,1,ViÃ±a Concha y Toro SA,2017,46.37629481
6,14,1,ViÃ±a Concha y Toro SA,2018,47.59935074
6,14,1,ViÃ±a Concha y Toro SA,2019,47.96063632
6,14,1,ViÃ±a Concha y Toro SA,2020,47.69445213
6,14,1,ViÃ±a Concha y Toro SA,2021,48.02297601
6,14,1,"Cantina Viticoltori, Consorzio Cantine Sociali del Trentino (CAVIT) scarl",2016,31.76999999
6,14,1,"Cantina Viticoltori, Consorzio Cantine Sociali del Trentino (CAVIT) scarl",2017,32.31000138
6,14,1,"Cantina Viticoltori, Consorzio Cantine Sociali del Trentino (CAVIT) scarl",2018,32.65000209
6,14,1,"Cantina Viticoltori, Consorzio Cantine Sociali del Trentino (CAVIT) scarl",2019,32.97083977
6,14,1,"Cantina Viticoltori, Consorzio Cantine Sociali del Trentino (CAVIT) scarl",2020,33.0600008
6,14,1,"Cantina Viticoltori, Consorzio Cantine Sociali del Trentino (CAVIT) scarl",2021,33.35999965
6,14,1,WJ Deutsch & Sons,2016,6.760000486
6,14,1,WJ Deutsch & Sons,2017,7.050000357
6,14,1,WJ Deutsch & Sons,2018,7.710000193
6,14,1,WJ Deutsch & Sons,2019,12.6394785
6,14,1,WJ Deutsch & Sons,2020,19.50000002
6,14,1,WJ Deutsch & Sons,2021,30.59000091
6,14,1,Pernod Ricard Groupe,2016,18.54009965
6,14,1,Pernod Ricard Groupe,2017,18.57033629
6,14,1,Pernod Ricard Groupe,2018,17.61565472
6,14,1,Pernod Ricard Groupe,2019,18.07845242
6,14,1,Pernod Ricard Groupe,2020,18.45955854
6,14,1,Pernod Ricard Groupe,2021,19.07180939
6,14,1,Cantine Riunite & CIV SC Agr,2016,20.31999954
6,14,1,Cantine Riunite & CIV SC Agr,2017,18.36999997
6,14,1,Cantine Riunite & CIV SC Agr,2018,16.79999884
6,14,1,Cantine Riunite & CIV SC Agr,2019,16.74641832
6,14,1,Cantine Riunite & CIV SC Agr,2020,16.99999962
6,14,1,Cantine Riunite & CIV SC Agr,2021,16.84000006
6,14,1,Palm Bay International Inc,2016,15.68000013
6,14,1,Palm Bay International Inc,2017,15.89999994
6,14,1,Palm Bay International Inc,2018,15.24999975
6,14,1,Palm Bay International Inc,2019,15.0244411
6,14,1,Palm Bay International Inc,2020,14.35999921
6,14,1,Palm Bay International Inc,2021,14.06000009
6,14,1,F Korbel & Bros Inc,2016,11.33999995
6,14,1,F Korbel & Bros Inc,2017,11.56999976
6,14,1,F Korbel & Bros Inc,2018,11.99999963
6,14,1,F Korbel & Bros Inc,2019,12.51892461
6,14,1,F Korbel & Bros Inc,2020,13.14999949
6,14,1,F Korbel & Bros Inc,2021,13.42000029
6,14,1,Bacardi & Co Ltd,2016,12.0168997
6,14,1,Bacardi & Co Ltd,2017,11.34619945
6,14,1,Bacardi & Co Ltd,2018,11.33375392
6,14,1,Bacardi & Co Ltd,2019,11.5853574
6,14,1,Bacardi & Co Ltd,2020,12.2164371
6,14,1,Bacardi & Co Ltd,2021,12.24170653
6,14,1,Brown-Forman Corp,2016,7.479999862
6,14,1,Brown-Forman Corp,2017,7.590000228
6,14,1,Brown-Forman Corp,2018,8.170000033
6,14,1,Brown-Forman Corp,2019,9.029999837
6,14,1,Brown-Forman Corp,2020,9.740000171
6,14,1,Brown-Forman Corp,2021,10.71999986
6,14,1,Shaw-Ross International Importers,2016,14.12999984
6,14,1,Shaw-Ross International Importers,2017,13.7399994
6,14,1,Shaw-Ross International Importers,2018,13.89999934
6,14,1,Shaw-Ross International Importers,2019,12.72354987
6,14,1,Shaw-Ross International Importers,2020,11.39999943
6,14,1,Shaw-Ross International Importers,2021,10.52000043
6,14,1,Bosca SpA,2016,10.09280061
6,14,1,Bosca SpA,2017,10.08450022
6,14,1,Bosca SpA,2018,9.976599995
6,14,1,Bosca SpA,2019,9.749855488
6,14,1,Bosca SpA,2020,9.619999847
6,14,1,Bosca SpA,2021,9.470000516
6,14,1,Freixenet SA,2016,8.092799942
6,14,1,Freixenet SA,2017,8.024900505
6,14,1,Freixenet SA,2018,8.268595114
6,14,1,Freixenet SA,2019,8.743652447
6,14,1,Freixenet SA,2020,9.031714612
6,14,1,Freixenet SA,2021,9.394949314
6,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2016,6.856499961
6,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2017,6.983332496
6,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2018,7.529648345
6,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2019,8.016496694
6,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2020,8.68091582
6,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2021,9.369284454
6,14,1,La Agricola SA,2016,10.27000027
6,14,1,La Agricola SA,2017,10.69110035
6,14,1,La Agricola SA,2018,10.9049218
6,14,1,La Agricola SA,2019,10.57777206
6,14,1,La Agricola SA,2020,9.921947893
6,14,1,La Agricola SA,2021,9.098426752
6,14,1,Banfi SpA,2016,8.540000144
6,14,1,Banfi SpA,2017,8.259999991
6,14,1,Banfi SpA,2018,8.199999675
6,14,1,Banfi SpA,2019,8.163122308
6,14,1,Banfi SpA,2020,7.859999947
6,14,1,Banfi SpA,2021,7.78999974
6,14,1,Takara Holdings Inc,2016,6.340000336
6,14,1,Takara Holdings Inc,2017,6.499999809
6,14,1,Takara Holdings Inc,2018,6.679999694
6,14,1,Takara Holdings Inc,2019,6.739676396
6,14,1,Takara Holdings Inc,2020,7.159999924
6,14,1,Takara Holdings Inc,2021,7.599999816
6,14,1,Manischewitz Co,2016,7.890000107
6,14,1,Manischewitz Co,2017,7.520000206
6,14,1,Manischewitz Co,2018,7.190000003
6,14,1,Manischewitz Co,2019,6.96035611
6,14,1,Manischewitz Co,2020,6.839999992
6,14,1,Manischewitz Co,2021,6.630000025
6,14,1,Pelee Island Vineyard Inc,2016,5.07940025
6,14,1,Pelee Island Vineyard Inc,2017,5.257178986
6,14,1,Pelee Island Vineyard Inc,2018,5.414894574
6,14,1,Pelee Island Vineyard Inc,2019,5.647735712
6,14,1,Pelee Island Vineyard Inc,2020,5.879293027
6,14,1,Pelee Island Vineyard Inc,2021,6.173257785
6,14,1,Masi Agricola SpA,2016,4.928910027
6,14,1,Masi Agricola SpA,2017,5.066899929
6,14,1,Masi Agricola SpA,2018,5.279709858
6,14,1,Masi Agricola SpA,2019,5.564814437
6,14,1,Masi Agricola SpA,2020,5.742888653
6,14,1,Masi Agricola SpA,2021,5.978347432
6,14,1,Gruppo Italiano Vini SpA,2016,6.499999854
6,14,1,Gruppo Italiano Vini SpA,2017,6.300000419
6,14,1,Gruppo Italiano Vini SpA,2018,6.119999981
6,14,1,Gruppo Italiano Vini SpA,2019,6.111603744
6,14,1,Gruppo Italiano Vini SpA,2020,5.780000116
6,14,1,Gruppo Italiano Vini SpA,2021,5.719999605
6,14,1,Delegat's Group Ltd,2016,2.280000082
6,14,1,Delegat's Group Ltd,2017,2.622000103
6,14,1,Delegat's Group Ltd,2018,2.989079848
6,14,1,Delegat's Group Ltd,2019,3.347769464
6,14,1,Delegat's Group Ltd,2020,3.746153611
6,14,1,Delegat's Group Ltd,2021,4.289345257
6,14,1,Gekkeikan Sake Co Ltd,2016,3.97999998
6,14,1,Gekkeikan Sake Co Ltd,2017,4.080000279
6,14,1,Gekkeikan Sake Co Ltd,2018,4.293499954
6,14,1,Gekkeikan Sake Co Ltd,2019,4.509604013
6,14,1,Gekkeikan Sake Co Ltd,2020,4.359715507
6,14,1,Gekkeikan Sake Co Ltd,2021,4.212522441
6,14,1,Accolade Wines Ltd,2016,4.389999711
6,14,1,Accolade Wines Ltd,2017,4.346100029
6,14,1,Accolade Wines Ltd,2018,4.139685081
6,14,1,Accolade Wines Ltd,2019,4.026030663
6,14,1,Accolade Wines Ltd,2020,3.963086253
6,14,1,Accolade Wines Ltd,2021,4.004815562
6,14,1,Ozeki Co Ltd,2016,3.309999875
6,14,1,Ozeki Co Ltd,2017,3.360000014
6,14,1,Ozeki Co Ltd,2018,3.319999819
6,14,1,Ozeki Co Ltd,2019,3.307510702
6,14,1,Ozeki Co Ltd,2020,3.549999881
6,14,1,Ozeki Co Ltd,2021,3.799999908
6,14,1,Distell Group Ltd,2016,3.590000061
6,14,1,Distell Group Ltd,2017,3.318099877
6,14,1,Distell Group Ltd,2018,3.054990721
6,14,1,Distell Group Ltd,2019,2.942074959
6,14,1,Distell Group Ltd,2020,3.040682219
6,14,1,Distell Group Ltd,2021,3.162153444
6,14,1,Australian Vintage Ltd,2016,4.489999796
6,14,1,Australian Vintage Ltd,2017,3.869999951
6,14,1,Australian Vintage Ltd,2018,3.50999995
6,14,1,Australian Vintage Ltd,2019,3.454233883
6,14,1,Australian Vintage Ltd,2020,2.520000085
6,14,1,Australian Vintage Ltd,2021,2.390000037
6,14,1,St Emiliana,2016,2.549999848
6,14,1,St Emiliana,2017,2.410000163
6,14,1,St Emiliana,2018,2.259999944
6,14,1,St Emiliana,2019,2.235814135
6,14,1,St Emiliana,2020,2.079999971
6,14,1,St Emiliana,2021,2.029999932
6,14,1,Les Vins Georges Duboeuf,2016,3.290000064
6,14,1,Les Vins Georges Duboeuf,2017,1.950000074
6,14,1,Les Vins Georges Duboeuf,2018,1.09000005
6,14,1,Les Vins Georges Duboeuf,2019,0.660000041
6,14,1,Les Vins Georges Duboeuf,2020,0.540000023
6,14,1,Les Vins Georges Duboeuf,2021,0.340000003
6,14,1,Diageo Plc,2016,31.59385148
6,14,1,Diageo Plc,2017,35.33777351
6,14,1,Diageo Plc,2018,35.17858096
6,14,1,Diageo Plc,2019,33.76163827
6,14,1,Private Label,2016,23.42000011
6,14,1,Private Label,2017,20.81999969
6,14,1,Private Label,2018,16.95999906
6,14,1,Private Label,2019,19.47424537
6,14,1,Private Label,2020,19.92000004
6,14,1,Private Label,2021,20.19000038
6,14,1,Others,2016,968.2977763
6,14,1,Others,2017,1002.675584
6,14,1,Others,2018,1032.432597
6,14,1,Others,2019,1091.666528
6,14,1,Others,2020,1101.201797
6,14,1,Others,2021,1250.314107
5,14,1,Distell Group Ltd,2016,140.8653829
5,14,1,Distell Group Ltd,2017,146.8089396
5,14,1,Distell Group Ltd,2018,161.2984064
5,14,1,Distell Group Ltd,2019,189.2436687
5,14,1,Distell Group Ltd,2020,195.9730232
5,14,1,Distell Group Ltd,2021,212.3343927
5,14,1,Raisin Social Ltd,2016,34.29499912
5,14,1,Raisin Social Ltd,2017,35.01699708
5,14,1,Raisin Social Ltd,2018,34.66344703
5,14,1,Raisin Social Ltd,2019,30.86549865
5,14,1,Raisin Social Ltd,2020,29.06049958
5,14,1,Raisin Social Ltd,2021,27.16525141
5,14,1,Robertson Winery,2016,20.08078535
5,14,1,Robertson Winery,2017,21.45457699
5,14,1,Robertson Winery,2018,22.76950713
5,14,1,Robertson Winery,2019,24.81776683
5,14,1,Robertson Winery,2020,24.41999897
5,14,1,Robertson Winery,2021,25.08000024
5,14,1,Heineken NV,2016,10.95465093
5,14,1,Heineken NV,2017,12.01744505
5,14,1,Heineken NV,2018,13.48525913
5,14,1,Heineken NV,2019,14.2124711
5,14,1,Heineken NV,2020,14.64959393
5,14,1,Heineken NV,2021,14.99286562
5,14,1,Les Celliers de Meknes,2016,11.82813469
5,14,1,Les Celliers de Meknes,2017,12.30616384
5,14,1,Les Celliers de Meknes,2018,12.69457528
5,14,1,Les Celliers de Meknes,2019,13.09148123
5,14,1,Les Celliers de Meknes,2020,13.5360359
5,14,1,Les Celliers de Meknes,2021,14.74339584
5,14,1,J GarcÃ­a CarriÃ³n SA,2016,6.610208058
5,14,1,J GarcÃ­a CarriÃ³n SA,2017,7.704209704
5,14,1,J GarcÃ­a CarriÃ³n SA,2018,9.226398133
5,14,1,J GarcÃ­a CarriÃ³n SA,2019,10.54508656
5,14,1,J GarcÃ­a CarriÃ³n SA,2020,11.30107005
5,14,1,J GarcÃ­a CarriÃ³n SA,2021,11.71814179
5,14,1,DGB (Pty) Ltd,2016,5.559999922
5,14,1,DGB (Pty) Ltd,2017,5.729999752
5,14,1,DGB (Pty) Ltd,2018,6.663059462
5,14,1,DGB (Pty) Ltd,2019,8.994562392
5,14,1,DGB (Pty) Ltd,2020,9.799999577
5,14,1,DGB (Pty) Ltd,2021,10.9223711
5,14,1,E&J Gallo Winery Inc,2016,9.547163511
5,14,1,E&J Gallo Winery Inc,2017,10.06983073
5,14,1,E&J Gallo Winery Inc,2018,9.776752305
5,14,1,E&J Gallo Winery Inc,2019,9.822536707
5,14,1,E&J Gallo Winery Inc,2020,9.290078211
5,14,1,E&J Gallo Winery Inc,2021,9.444446802
5,14,1,Carmel Mizrachi Wineries Ltd,2016,7.752458328
5,14,1,Carmel Mizrachi Wineries Ltd,2017,8.275256879
5,14,1,Carmel Mizrachi Wineries Ltd,2018,8.595472266
5,14,1,Carmel Mizrachi Wineries Ltd,2019,8.595840585
5,14,1,Carmel Mizrachi Wineries Ltd,2020,8.214646452
5,14,1,Carmel Mizrachi Wineries Ltd,2021,8.160568608
5,14,1,Van Loveren Wines,2016,4.538962217
5,14,1,Van Loveren Wines,2017,4.86209576
5,14,1,Van Loveren Wines,2018,5.283779198
5,14,1,Van Loveren Wines,2019,5.722208926
5,14,1,Van Loveren Wines,2020,5.924608573
5,14,1,Van Loveren Wines,2021,6.76470688
5,14,1,ViÃ±a Concha y Toro SA,2016,4.491585286
5,14,1,ViÃ±a Concha y Toro SA,2017,4.482601397
5,14,1,ViÃ±a Concha y Toro SA,2018,4.95996703
5,14,1,ViÃ±a Concha y Toro SA,2019,4.704872715
5,14,1,ViÃ±a Concha y Toro SA,2020,6.723234739
5,14,1,ViÃ±a Concha y Toro SA,2021,6.506322811
5,14,1,Vicente GandÃ­a PlÃ¡ SA,2016,5.336431704
5,14,1,Vicente GandÃ­a PlÃ¡ SA,2017,6.005311926
5,14,1,Vicente GandÃ­a PlÃ¡ SA,2018,6.823017895
5,14,1,Vicente GandÃ­a PlÃ¡ SA,2019,6.887983852
5,14,1,Vicente GandÃ­a PlÃ¡ SA,2020,6.658871397
5,14,1,Vicente GandÃ­a PlÃ¡ SA,2021,6.472727078
5,14,1,Ebertec SA Morocco,2016,4.933802329
5,14,1,Ebertec SA Morocco,2017,5.016950314
5,14,1,Ebertec SA Morocco,2018,5.034916595
5,14,1,Ebertec SA Morocco,2019,5.036911448
5,14,1,Ebertec SA Morocco,2020,5.069169039
5,14,1,Ebertec SA Morocco,2021,5.379134949
5,14,1,"Co of Wine People (Pty) Ltd, The",2016,4.499999869
5,14,1,"Co of Wine People (Pty) Ltd, The",2017,4.700000192
5,14,1,"Co of Wine People (Pty) Ltd, The",2018,4.945637484
5,14,1,"Co of Wine People (Pty) Ltd, The",2019,5.104380436
5,14,1,"Co of Wine People (Pty) Ltd, The",2020,5.159999871
5,14,1,"Co of Wine People (Pty) Ltd, The",2021,4.979999747
5,14,1,House of JC le Roux Ltd,2016,4.78602946
5,14,1,House of JC le Roux Ltd,2017,4.796219931
5,14,1,House of JC le Roux Ltd,2018,4.644915183
5,14,1,House of JC le Roux Ltd,2019,4.316216927
5,14,1,House of JC le Roux Ltd,2020,4.390401502
5,14,1,House of JC le Roux Ltd,2021,4.586503101
5,14,1,Golan Heights Winery,2016,3.568077579
5,14,1,Golan Heights Winery,2017,3.749267086
5,14,1,Golan Heights Winery,2018,4.153887636
5,14,1,Golan Heights Winery,2019,4.463731926
5,14,1,Golan Heights Winery,2020,4.507917358
5,14,1,Golan Heights Winery,2021,4.557738494
5,14,1,Orange River Cellars Ltd,2016,3.319138312
5,14,1,Orange River Cellars Ltd,2017,3.546211111
5,14,1,Orange River Cellars Ltd,2018,3.763554989
5,14,1,Orange River Cellars Ltd,2019,4.102110262
5,14,1,Orange River Cellars Ltd,2020,4.036363762
5,14,1,Orange River Cellars Ltd,2021,4.145454387
5,14,1,Accolade Wines Ltd,2016,3.198961392
5,14,1,Accolade Wines Ltd,2017,3.571783383
5,14,1,Accolade Wines Ltd,2018,3.795517233
5,14,1,Accolade Wines Ltd,2019,3.954812445
5,14,1,Accolade Wines Ltd,2020,3.831373454
5,14,1,Accolade Wines Ltd,2021,3.926089193
5,14,1,Barton & Guestier SA,2016,3.302898482
5,14,1,Barton & Guestier SA,2017,3.745941142
5,14,1,Barton & Guestier SA,2018,4.110763943
5,14,1,Barton & Guestier SA,2019,3.857203823
5,14,1,Barton & Guestier SA,2020,3.595063378
5,14,1,Barton & Guestier SA,2021,3.563936897
5,14,1,Efrat Wine & Beverage Manufacturers Ltd,2016,2.030080062
5,14,1,Efrat Wine & Beverage Manufacturers Ltd,2017,2.092086893
5,14,1,Efrat Wine & Beverage Manufacturers Ltd,2018,2.075092449
5,14,1,Efrat Wine & Beverage Manufacturers Ltd,2019,2.244688349
5,14,1,Efrat Wine & Beverage Manufacturers Ltd,2020,2.737819535
5,14,1,Efrat Wine & Beverage Manufacturers Ltd,2021,3.263520015
5,14,1,Boland Wine Co (Pty) Ltd,2019,2.239242967
5,14,1,Boland Wine Co (Pty) Ltd,2020,2.305416544
5,14,1,Boland Wine Co (Pty) Ltd,2021,2.649166541
5,14,1,Egyptian International Beverage Co,2016,1.908378702
5,14,1,Egyptian International Beverage Co,2017,2.036519045
5,14,1,Egyptian International Beverage Co,2018,2.078845957
5,14,1,Egyptian International Beverage Co,2019,2.344147322
5,14,1,Egyptian International Beverage Co,2020,2.526675686
5,14,1,Egyptian International Beverage Co,2021,2.568129625
5,14,1,Baron Philippe de Rothschild SA,2016,2.079929994
5,14,1,Baron Philippe de Rothschild SA,2017,2.105787601
5,14,1,Baron Philippe de Rothschild SA,2018,2.217503621
5,14,1,Baron Philippe de Rothschild SA,2019,2.328449668
5,14,1,Baron Philippe de Rothschild SA,2020,2.234674435
5,14,1,Baron Philippe de Rothschild SA,2021,2.261508347
5,14,1,FCP Asconi SRL,2016,0.533643193
5,14,1,FCP Asconi SRL,2017,0.900796758
5,14,1,FCP Asconi SRL,2018,1.462074982
5,14,1,FCP Asconi SRL,2019,1.721995963
5,14,1,FCP Asconi SRL,2020,2.12838694
5,14,1,FCP Asconi SRL,2021,2.210444942
5,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2016,1.893068232
5,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2017,1.941049901
5,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2018,2.078548404
5,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2019,2.108904666
5,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2020,2.104215535
5,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2021,2.150614229
5,14,1,"Grands Chais de France SA, Les",2016,0.962441028
5,14,1,"Grands Chais de France SA, Les",2017,1.324936309
5,14,1,"Grands Chais de France SA, Les",2018,1.476570145
5,14,1,"Grands Chais de France SA, Les",2019,1.748411013
5,14,1,"Grands Chais de France SA, Les",2020,1.818371582
5,14,1,"Grands Chais de France SA, Les",2021,1.884800219
5,14,1,Binyamina Wine Cellars,2016,1.436160141
5,14,1,Binyamina Wine Cellars,2017,1.564298312
5,14,1,Binyamina Wine Cellars,2018,1.60039796
5,14,1,Binyamina Wine Cellars,2019,1.66128817
5,14,1,Binyamina Wine Cellars,2020,1.710057594
5,14,1,Binyamina Wine Cellars,2021,1.774687728
5,14,1,Vinimark,2016,1.940000062
5,14,1,Vinimark,2017,1.899999981
5,14,1,Vinimark,2018,1.827407243
5,14,1,Vinimark,2019,1.788197248
5,14,1,Vinimark,2020,1.700000084
5,14,1,Vinimark,2021,1.720000043
5,14,1,Marsiya Michel Ltd,2016,1.088230391
5,14,1,Marsiya Michel Ltd,2017,1.221999075
5,14,1,Marsiya Michel Ltd,2018,1.419227647
5,14,1,Marsiya Michel Ltd,2019,1.571437824
5,14,1,Marsiya Michel Ltd,2020,1.615481649
5,14,1,Marsiya Michel Ltd,2021,1.638699468
5,14,1,Boland Kelder,2016,1.115000015
5,14,1,Boland Kelder,2017,1.103999935
5,14,1,Boland Kelder,2018,1.48144453
5,14,1,Boland Kelder,2019,1.713613285
5,14,1,Boland Kelder,2020,1.709999991
5,14,1,Boland Kelder,2021,1.619999893
5,14,1,"Kabbaj, Groupe",2016,0.890470916
5,14,1,"Kabbaj, Groupe",2017,0.927010515
5,14,1,"Kabbaj, Groupe",2018,0.95246268
5,14,1,"Kabbaj, Groupe",2019,0.986743138
5,14,1,"Kabbaj, Groupe",2020,1.025756379
5,14,1,"Kabbaj, Groupe",2021,1.051441885
5,14,1,Castel Groupe,2016,0.857915888
5,14,1,Castel Groupe,2017,0.882522798
5,14,1,Castel Groupe,2018,0.888727389
5,14,1,Castel Groupe,2019,0.913269746
5,14,1,Castel Groupe,2020,0.933124726
5,14,1,Castel Groupe,2021,0.945944169
5,14,1,Nigeria Distilleries Ltd,2016,1.414155016
5,14,1,Nigeria Distilleries Ltd,2017,1.201061978
5,14,1,Nigeria Distilleries Ltd,2018,0.877245137
5,14,1,Nigeria Distilleries Ltd,2019,0.860997982
5,14,1,Nigeria Distilleries Ltd,2020,0.753803779
5,14,1,Nigeria Distilleries Ltd,2021,0.694166902
5,14,1,Private Label,2016,0.646892438
5,14,1,Private Label,2017,1.008756612
5,14,1,Private Label,2018,1.629999987
5,14,1,Private Label,2019,1.729999946
5,14,1,Private Label,2020,1.849999939
5,14,1,Private Label,2021,1.929999929
5,14,1,Others,2016,706.347098
5,14,1,Others,2017,727.9671371
5,14,1,Others,2018,753.8661888
5,14,1,Others,2019,768.776962
5,14,1,Others,2020,807.2309093
5,14,1,Others,2021,841.0749938
2,14,1,Accolade Wines Ltd,2016,88.27586948
2,14,1,Accolade Wines Ltd,2017,85.42940118
2,14,1,Accolade Wines Ltd,2018,93.46701823
2,14,1,Accolade Wines Ltd,2019,93.84064162
2,14,1,Accolade Wines Ltd,2020,94.27352052
2,14,1,Accolade Wines Ltd,2021,95.99129945
2,14,1,Treasury Wine Estates Ltd,2016,74.27380252
2,14,1,Treasury Wine Estates Ltd,2017,73.43030556
2,14,1,Treasury Wine Estates Ltd,2018,73.69763445
2,14,1,Treasury Wine Estates Ltd,2019,76.09127798
2,14,1,Treasury Wine Estates Ltd,2020,77.46771258
2,14,1,Treasury Wine Estates Ltd,2021,80.4155666
2,14,1,Pernod Ricard Groupe,2016,81.39429379
2,14,1,Pernod Ricard Groupe,2017,80.12072445
2,14,1,Pernod Ricard Groupe,2018,75.7058416
2,14,1,Pernod Ricard Groupe,2019,73.39904171
2,14,1,Pernod Ricard Groupe,2020,75.9716075
2,14,1,Pernod Ricard Groupe,2021,78.76734045
2,14,1,Australian Vintage Ltd,2016,28.55798086
2,14,1,Australian Vintage Ltd,2017,30.35500051
2,14,1,Australian Vintage Ltd,2018,31.4099997
2,14,1,Australian Vintage Ltd,2019,34.17348107
2,14,1,Australian Vintage Ltd,2020,36.61389096
2,14,1,Australian Vintage Ltd,2021,38.39238197
2,14,1,De Bortoli Wines Pty Ltd,2016,37.38295491
2,14,1,De Bortoli Wines Pty Ltd,2017,35.62158873
2,14,1,De Bortoli Wines Pty Ltd,2018,34.69048605
2,14,1,De Bortoli Wines Pty Ltd,2019,34.52414417
2,14,1,De Bortoli Wines Pty Ltd,2020,34.47678841
2,14,1,De Bortoli Wines Pty Ltd,2021,35.03484777
2,14,1,McWilliam's Wines Pty Ltd,2016,27.69000011
2,14,1,McWilliam's Wines Pty Ltd,2017,27.82000019
2,14,1,McWilliam's Wines Pty Ltd,2018,27.91000073
2,14,1,McWilliam's Wines Pty Ltd,2019,28.97114468
2,14,1,McWilliam's Wines Pty Ltd,2020,30.05679882
2,14,1,McWilliam's Wines Pty Ltd,2021,30.46608286
2,14,1,Warburn Estate Pty Ltd,2016,10.20000007
2,14,1,Warburn Estate Pty Ltd,2017,11.5399998
2,14,1,Warburn Estate Pty Ltd,2018,12.47000021
2,14,1,Warburn Estate Pty Ltd,2019,13.53977992
2,14,1,Warburn Estate Pty Ltd,2020,14.39482365
2,14,1,Warburn Estate Pty Ltd,2021,15.15571708
2,14,1,Kirin Holdings Co Ltd,2016,11.42562487
2,14,1,Kirin Holdings Co Ltd,2017,11.82217401
2,14,1,Kirin Holdings Co Ltd,2018,12.52099844
2,14,1,Kirin Holdings Co Ltd,2019,12.80876118
2,14,1,Kirin Holdings Co Ltd,2020,13.21448976
2,14,1,Kirin Holdings Co Ltd,2021,13.62576934
2,14,1,Brown Bros Milawa Vineyards Pty Ltd,2016,9.720000211
2,14,1,Brown Bros Milawa Vineyards Pty Ltd,2017,9.8800003
2,14,1,Brown Bros Milawa Vineyards Pty Ltd,2018,10.08000015
2,14,1,Brown Bros Milawa Vineyards Pty Ltd,2019,10.46844422
2,14,1,Brown Bros Milawa Vineyards Pty Ltd,2020,10.90671866
2,14,1,Brown Bros Milawa Vineyards Pty Ltd,2021,11.79542979
2,14,1,Yalumba Wine Co,2016,10.83000008
2,14,1,Yalumba Wine Co,2017,10.52000047
2,14,1,Yalumba Wine Co,2018,10.35000004
2,14,1,Yalumba Wine Co,2019,10.55306364
2,14,1,Yalumba Wine Co,2020,10.89748924
2,14,1,Yalumba Wine Co,2021,11.34101331
2,14,1,Villa Maria Estate Ltd,2016,9.339024729
2,14,1,Villa Maria Estate Ltd,2017,9.418481907
2,14,1,Villa Maria Estate Ltd,2018,9.560941586
2,14,1,Villa Maria Estate Ltd,2019,9.60279547
2,14,1,Villa Maria Estate Ltd,2020,10.23000704
2,14,1,Villa Maria Estate Ltd,2021,10.74110496
2,14,1,Taylors Wines Pty Ltd,2016,3.999999847
2,14,1,Taylors Wines Pty Ltd,2017,8.729999684
2,14,1,Taylors Wines Pty Ltd,2018,8.890000285
2,14,1,Taylors Wines Pty Ltd,2019,9.507712147
2,14,1,Taylors Wines Pty Ltd,2020,9.985141629
2,14,1,Taylors Wines Pty Ltd,2021,10.41311207
2,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2016,4.635161312
2,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2017,4.910486691
2,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2018,5.070769435
2,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2019,5.413038166
2,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2020,5.94988382
2,14,1,LVMH MoÃ«t Hennessy Louis Vuitton SA,2021,6.618463814
2,14,1,Constellation Brands Inc,2016,11.64239997
2,14,1,Constellation Brands Inc,2017,8.114400093
2,14,1,Constellation Brands Inc,2018,7.496999419
2,14,1,Constellation Brands Inc,2019,6.967799777
2,14,1,Constellation Brands Inc,2020,6.526799906
2,14,1,Constellation Brands Inc,2021,6.438599748
2,14,1,Vok Beverages Pty Ltd,2016,8.691678758
2,14,1,Vok Beverages Pty Ltd,2017,8.110000259
2,14,1,Vok Beverages Pty Ltd,2018,6.559999762
2,14,1,Vok Beverages Pty Ltd,2019,6.237935493
2,14,1,Vok Beverages Pty Ltd,2020,6.033692668
2,14,1,Vok Beverages Pty Ltd,2021,5.704321797
2,14,1,Delegat's Group Ltd,2016,7.517253653
2,14,1,Delegat's Group Ltd,2017,7.570797207
2,14,1,Delegat's Group Ltd,2018,7.678439278
